realization,time,region,value,ci_name,ci_frequency,ci_package_name,ci_package_reference,standard_name,units
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2091-07-15,WASCAL,299.86224,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2092-07-15,WASCAL,300.31055,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2093-07-15,WASCAL,299.9767,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2094-07-15,WASCAL,300.0383,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2095-07-15,WASCAL,300.02054,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2096-07-15,WASCAL,299.96063,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2097-07-15,WASCAL,300.33392,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2098-07-15,WASCAL,300.66193,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2099-07-15,WASCAL,299.53195,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_year_TG,2100-07-15,WASCAL,299.221,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1970-07-15,WASCAL,298.1895,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1971-07-15,WASCAL,298.8825,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1972-07-15,WASCAL,299.14783,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1973-07-15,WASCAL,299.00577,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1974-07-15,WASCAL,298.483,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1975-07-15,WASCAL,298.52414,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1976-07-15,WASCAL,298.91617,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1977-07-15,WASCAL,298.73993,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1978-07-15,WASCAL,298.5208,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1979-07-15,WASCAL,298.49976,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1980-07-15,WASCAL,298.91348,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1981-07-15,WASCAL,298.87872,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1982-07-15,WASCAL,298.6003,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1983-07-15,WASCAL,298.6598,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1984-07-15,WASCAL,299.13107,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1985-07-15,WASCAL,299.3397,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1986-07-15,WASCAL,298.861,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1987-07-15,WASCAL,299.35263,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1988-07-15,WASCAL,298.90637,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1989-07-15,WASCAL,299.4354,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1990-07-15,WASCAL,299.08188,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1991-07-15,WASCAL,299.63,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1992-07-15,WASCAL,298.64096,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1993-07-15,WASCAL,298.65588,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1994-07-15,WASCAL,299.0319,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1995-07-15,WASCAL,298.98297,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1996-07-15,WASCAL,298.8169,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1997-07-15,WASCAL,298.3745,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1998-07-15,WASCAL,299.18848,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,1999-07-15,WASCAL,299.7597,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2000-07-15,WASCAL,299.35742,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2001-07-15,WASCAL,299.27145,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2002-07-15,WASCAL,298.93942,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2003-07-15,WASCAL,300.13098,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2004-07-15,WASCAL,299.5041,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2005-07-15,WASCAL,299.6289,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2006-07-15,WASCAL,299.18478,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2007-07-15,WASCAL,299.2938,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2008-07-15,WASCAL,299.81396,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2009-07-15,WASCAL,299.84018,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2010-07-15,WASCAL,299.58685,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2011-07-15,WASCAL,299.5239,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2012-07-15,WASCAL,299.62396,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2013-07-15,WASCAL,300.05576,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2014-07-15,WASCAL,300.25598,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2015-07-15,WASCAL,300.39578,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2016-07-15,WASCAL,300.2737,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2017-07-15,WASCAL,299.86102,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2018-07-15,WASCAL,300.0617,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2019-07-15,WASCAL,299.0771,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2020-07-15,WASCAL,299.9095,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2021-07-15,WASCAL,300.72284,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2022-07-15,WASCAL,300.31488,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2023-07-15,WASCAL,300.0755,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2024-07-15,WASCAL,300.31787,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2025-07-15,WASCAL,299.66782,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2026-07-15,WASCAL,300.4234,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2027-07-15,WASCAL,300.398,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2028-07-15,WASCAL,299.73016,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2029-07-15,WASCAL,300.00925,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2030-07-15,WASCAL,299.58685,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2031-07-15,WASCAL,299.7035,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2032-07-15,WASCAL,299.76743,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2033-07-15,WASCAL,300.60696,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2034-07-15,WASCAL,301.02603,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2035-07-15,WASCAL,300.0321,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2036-07-15,WASCAL,299.50964,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2037-07-15,WASCAL,300.17236,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2038-07-15,WASCAL,300.40057,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2039-07-15,WASCAL,300.91208,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2040-07-15,WASCAL,300.91702,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2041-07-15,WASCAL,300.74814,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2042-07-15,WASCAL,300.81522,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2043-07-15,WASCAL,301.70575,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2044-07-15,WASCAL,300.50546,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2045-07-15,WASCAL,300.26642,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2046-07-15,WASCAL,300.80118,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2047-07-15,WASCAL,300.7185,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2048-07-15,WASCAL,300.98535,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2049-07-15,WASCAL,300.9992,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2050-07-15,WASCAL,301.50546,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2051-07-15,WASCAL,301.0476,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2052-07-15,WASCAL,301.30307,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2053-07-15,WASCAL,301.55753,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2054-07-15,WASCAL,302.46115,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2055-07-15,WASCAL,301.9732,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2056-07-15,WASCAL,301.71457,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2057-07-15,WASCAL,301.30798,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2058-07-15,WASCAL,301.40063,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2059-07-15,WASCAL,302.15146,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2060-07-15,WASCAL,301.76425,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2061-07-15,WASCAL,301.54648,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2062-07-15,WASCAL,302.1398,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2063-07-15,WASCAL,303.0916,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2064-07-15,WASCAL,302.10617,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2065-07-15,WASCAL,301.77664,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2066-07-15,WASCAL,301.66928,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2067-07-15,WASCAL,301.5623,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2068-07-15,WASCAL,302.39194,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2069-07-15,WASCAL,302.88773,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2070-07-15,WASCAL,302.22144,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2071-07-15,WASCAL,302.02426,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2072-07-15,WASCAL,302.45694,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2073-07-15,WASCAL,304.14706,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2074-07-15,WASCAL,302.7777,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2075-07-15,WASCAL,302.72836,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2076-07-15,WASCAL,302.9461,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2077-07-15,WASCAL,302.5581,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2078-07-15,WASCAL,303.86285,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2079-07-15,WASCAL,302.7805,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2080-07-15,WASCAL,302.13373,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2081-07-15,WASCAL,303.48978,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2082-07-15,WASCAL,303.4768,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2083-07-15,WASCAL,303.5128,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2084-07-15,WASCAL,304.26044,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2085-07-15,WASCAL,303.46774,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2086-07-15,WASCAL,303.37708,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2087-07-15,WASCAL,303.82343,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_GERICS-REMO2015_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_year_TG,2088-07-15,WASCAL,304.8125,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
